label,chr1,x1,x2,chr2,y1,y2
0,14,26389459,26409396,14,26891012,26899621
0,5,3345509,3354534,5,3618274,3631327
0,14,45086491,45093674,14,45195503,45205180
0,5,21712591,21728206,5,21856660,21888515
1,14,77170000,77180000,14,77530000,77540000
0,5,95528277,95534644,5,95710831,95723990
0,5,162798229,162813790,5,163793016,163800373
0,5,132780070,132829806,5,132859100,132874203
0,14,45360919,45371548,14,45574985,45612292
0,14,56279694,56326272,14,56885251,56893770
0,5,66682855,66702473,5,67201051,67217426
1,14,35340000,35350000,14,35870000,35890000
0,5,75499303,75511300,5,75787267,75801709
0,14,33266343,33322245,14,33542739,33557472
0,14,32124123,32134544,14,32319262,32349347
0,14,105426803,105450347,14,105605347,105690031
1,14,22770000,22790000,14,23310000,23330000
0,14,42438654,42447191,14,42535042,42589270
1,5,176820000,176830000,5,176870000,176890000
0,14,25807184,25832778,14,25865277,25887873
0,14,43274035,43280312,14,43369832,43405847
0,5,108269847,108281842,5,108407258,108460472
0,5,123212137,123226156,5,123525049,123537914
0,5,51029744,51035765,5,51273511,51283550
0,5,13137241,13164050,5,14119821,14133544
0,14,50918665,50952099,14,51117816,51143377
0,5,121243530,121259797,5,122696986,122718636
0,5,63073784,63101407,5,63242516,63264514
0,5,174135833,174152306,5,174389605,174405740
0,14,71627597,71643940,14,71900702,71933978
0,14,79516460,79593492,14,79711820,79732486
1,14,106310000,106330000,14,106990000,107000000
0,14,21395759,21409270,14,21449720,21467018
0,14,55149132,55197998,14,55529922,55562656
0,5,136828336,136856032,5,137150027,137166823
0,14,100329792,100382729,14,100442888,100509761
0,5,96188580,96243715,5,96462339,96484982
0,14,98160799,98185535,14,98379989,98408074
1,14,36350000,36360000,14,36840000,36850000
0,5,104338790,104345005,5,104716577,104744248
0,14,84521706,84533683,14,84647270,84662022
0,5,164778339,164790728,5,166203008,166215327
0,14,38844664,38871413,14,38934641,38960184
0,14,83406408,83417701,14,83780608,83790865
0,14,86039144,86057823,14,86755310,86769639
0,5,27344773,27352152,5,27974947,28002427
0,5,65819993,65834209,5,66137244,66168827
0,14,21246841,21258992,14,21449720,21467018
0,5,73805916,73824366,5,74092653,74119128
0,14,62743495,62753626,14,63589177,63606221
0,14,37105680,37140222,14,37192071,37203146
0,5,104716577,104744248,5,105061347,105097704
0,14,42715198,42732899,14,43046313,43054488
0,5,5209443,5252312,5,5552240,5560623
0,5,92031493,92047124,5,92070901,92127231
0,5,22845696,22873523,5,23761066,23871650
0,14,78338082,78362154,14,78437960,78463479
1,14,88470000,88490000,14,88630000,88650000
0,14,62924226,62964117,14,63066266,63073403
0,5,37920102,37945867,5,38204423,38213696
1,5,172400000,172420000,5,172570000,172580000
0,14,42779900,42792907,14,42988533,42997566
0,5,90587886,90625324,5,91190896,91237342
0,5,94504409,94533073,5,95404956,95425587
0,5,63866457,63913476,5,64464655,64473446
0,5,24281318,24296765,5,24364107,24372762
0,14,59639107,59733737,14,59879754,59958603
1,5,40830000,40840000,5,41900000,41910000
0,5,148103049,148213517,5,149630301,149675210
0,5,62353615,62383271,5,62495725,62529948
1,14,24710000,24720000,14,24900000,24910000
1,5,170170000,170180000,5,170760000,170780000
0,14,66415600,66440211,14,66808154,66884097
0,14,49491404,49501761,14,49959482,49996773
0,5,26901620,26931520,5,27087924,27101153
0,14,54617439,54666510,14,54784627,54842636
1,5,53810000,53820000,5,54440000,54470000
0,5,22366095,22384398,5,22845696,22873523
0,14,103124346,103135231,14,103215870,103299730
0,14,87183906,87193571,14,87412936,87435921
1,14,106130000,106150000,14,106310000,106330000
0,14,78981843,78990350,14,79326283,79346068
0,5,107112971,107197155,5,107326723,107333254
0,14,93965190,93994246,14,93996730,94068436
0,14,86354010,86366385,14,86848766,86860787
0,5,145143724,145153455,5,145418185,145459268
0,14,24995368,25011437,14,25312896,25329915
0,5,9668764,9681001,5,10017227,10042215
0,5,40955947,40965767,5,41058632,41065273
0,14,40878270,40896071,14,41173800,41226888
0,5,84228990,84238607,5,85236762,85242001
0,14,99848696,99897449,14,99964526,99975411
1,14,106010000,106020000,14,106130000,106150000
0,14,65553556,65585116,14,65870364,65892141
0,5,74787225,74797164,5,75179387,75185034
0,14,91237740,91255791,14,91648594,91659197
0,14,79637950,79647127,14,80004574,80021111
0,5,132964756,133053665,5,133094839,133099602
0,14,98918444,98928935,14,99402970,99425521
0,14,21467623,21496501,14,21656046,21664501
0,5,121716626,121723891,5,122029842,122051648
0,14,73141074,73148023,14,73348882,73448293
0,5,66137244,66168827,5,66390578,66406439
0,14,102540514,102571842,14,102769738,102797135
1,14,81420000,81430000,14,81930000,81940000
0,14,73068424,73136589,14,73261991,73302890
0,14,48086509,48106763,14,48293104,48316415
0,14,47789240,47828516,14,48363676,48438103
0,14,70109148,70120790,14,70506738,70575767
0,14,72366698,72380555,14,72461689,72500244
0,5,776969,791300,5,1044302,1065128
0,5,71126869,71137388,5,71191960,71232687
0,14,38661351,38704979,14,38795901,38809686
0,5,65961808,66074060,5,66318818,66337352
0,14,86734965,86748378,14,86862877,86874182
0,14,99602981,99608204,14,100166102,100174045
0,14,34869704,34882791,14,35016031,35039593
1,5,139610000,139630000,5,139730000,139750000
0,14,66126248,66141693,14,66389788,66400107
0,5,97344715,97365554,5,97464376,97474797
1,5,150030000,150050000,5,150220000,150230000
0,14,93376466,93391030,14,93638244,93655583
0,14,80298756,80311099,14,80453555,80479298
0,5,71237592,71255029,5,71323895,71334314
0,5,119413720,119455875,5,119660355,119678128
0,14,47499345,47536504,14,47585995,47603059
1,14,50790000,50800000,14,50990000,51010000
1,14,76040000,76050000,14,76110000,76120000
1,5,139730000,139750000,5,140090000,140100000
1,14,105230000,105240000,14,105280000,105290000
0,14,87325803,87352722,14,87524700,87542272
0,14,58853654,58872145,14,58930806,58956759
0,5,88491166,88542158,5,89812531,89831647
0,14,29311515,29318146,14,29502884,29541522
0,14,57415320,57431581,14,57509968,57559439
0,5,10434690,10468179,5,10795288,10809947
0,14,63048515,63055386,14,63269056,63307165
0,14,22643871,22660321,14,23178977,23186118
1,5,94890000,94900000,5,95180000,95200000
0,14,21915176,21953668,14,22453319,22477820
0,14,77936624,77950373,14,78135617,78156986
1,14,103160000,103170000,14,103380000,103390000
0,14,51036562,51055842,14,51412148,51427023
0,5,12045551,12077776,5,12448563,12470826
0,14,88307164,88314857,14,88541945,88548192
0,14,81086108,81122427,14,81278606,81291211
0,14,64520316,64543252,14,65097389,65113609
0,5,129314735,129325698,5,129595921,129630133
0,14,46131920,46136831,14,46341307,46358579
1,14,35610000,35620000,14,35870000,35890000
1,14,94890000,94900000,14,95010000,95020000
0,14,57985924,58021399,14,58798870,58812461
0,14,65981723,66078906,14,66126248,66141693
0,5,165631429,165637428,5,166512721,166535506
0,14,88528638,88539289,14,88681456,88688899
0,5,28207545,28219626,5,28512651,28519264
0,5,81098125,81189637,5,82221503,82234062
0,14,31443507,31455555,14,31560947,31584456
0,14,93638244,93655583,14,93758830,93767086
0,14,31021924,31044828,14,31211874,31232141
1,14,68080000,68090000,14,68170000,68180000
0,14,66582472,66595111,14,67330442,67355865
0,14,20685594,20701508,14,20948536,20974479
0,5,155265603,155277280,5,156512408,156588790
0,14,76639434,76678691,14,77440178,77481839
0,5,136180774,136203785,5,137060434,137096131
0,14,50799599,50824684,14,51102314,51117015
0,14,57075999,57089576,14,57886218,57910282
0,14,46073325,46087952,14,46502849,46511282
0,14,90784098,90800540,14,90884743,90934727
1,14,21480000,21490000,14,21570000,21580000
0,14,60426838,60436981,14,60624543,60639627
0,14,51378930,51405506,14,51702442,51726124
1,5,90570000,90580000,5,90670000,90690000
0,5,24932843,24941086,5,25589167,25601008
0,14,38031705,38049495,14,38116131,38128603
0,5,57281124,57299066,5,57428755,57438452
0,14,100626864,100644470,14,100695861,100719195
0,14,47397413,47427052,14,47653288,47686615
0,14,63809641,63833807,14,64224523,64249665
0,14,26904095,26912288,14,27078771,27088234
0,5,36035361,36093779,5,36301090,36310914
0,14,46967483,46980636,14,47074516,47089215
0,5,78090863,78114810,5,78177714,78189947
0,5,144226770,144253213,5,144716929,144735887
1,14,71780000,71800000,14,71860000,71870000
1,5,110490000,110500000,5,111470000,111490000
0,5,30639020,30655539,5,30987270,31014135
0,14,96869228,96899441,14,97597722,97614190
1,14,22770000,22790000,14,23020000,23040000
0,14,25998012,26014271,14,26389459,26409396
1,14,102410000,102430000,14,102780000,102790000
0,14,44584642,44599605,14,45375116,45386966
0,14,86420124,86440467,14,86497916,86510066
0,14,106861314,106881897,14,107038891,107045686
0,14,26450575,26472515,14,26692936,26712667
0,14,90050611,90060926,14,90537085,90547826
1,5,9360000,9370000,5,9540000,9550000
0,14,43916008,43927413,14,44099871,44121603
0,14,57313137,57384815,14,57816814,57884399
0,14,21449720,21467018,14,21506193,21510678
0,5,85296916,85305033,5,85389675,85431738
0,14,66777754,66787207,14,66995033,67006676
1,14,36530000,36540000,14,36840000,36850000
0,14,101507953,101583432,14,101595937,101612520
0,5,134111088,134135353,5,135562167,135602318
0,5,71957166,71967487,5,72042090,72056622
0,5,84305351,84333511,5,84497467,84527235
0,5,129394173,129403202,5,129467664,129487525
0,5,115061948,115089669,5,115142879,115185475
0,5,103594202,103601561,5,103679279,103692914
0,14,84415953,84431937,14,84947834,84956791
1,14,75590000,75600000,14,75760000,75780000
0,5,77522237,77534294,5,78177714,78189947
1,14,21150000,21170000,14,21430000,21440000
0,14,57754711,57768018,14,57915949,57931052
0,5,59757965,59781002,5,61323204,61331129
0,5,44739050,44751841,5,45271777,45281002
0,5,88790092,88799553,5,88896459,88925417
1,5,260000,270000,5,1560000,1570000
0,14,101162925,101183000,14,101352938,101386491
0,14,65052616,65061803,14,65663317,65731174
0,14,49148080,49213590,14,49226702,49239697
0,5,118143759,118182610,5,118646985,118656088
0,14,94818561,94825494,14,95233719,95251828
1,14,24520000,24530000,14,24550000,24580000
1,5,40750000,40760000,5,40830000,40840000
0,14,41557758,41574039,14,41909962,41918439
1,14,59970000,59980000,14,60640000,60680000
0,14,47908075,47915054,14,48293104,48316415
0,5,54049216,54056255,5,54185367,54208087
0,5,101303326,101331820,5,101673544,101687415
0,14,36060434,36067743,14,36273830,36304776
0,14,85658317,85666512,14,85815017,85827188
0,14,90597062,90604681,14,90734315,90779878
0,5,41361901,41367748,5,41983962,42022914
0,5,176485848,176492553,5,177479337,177514052
1,5,156240000,156260000,5,156550000,156580000
1,5,33440000,33450000,5,33920000,33940000
0,14,44792627,44804510,14,44946845,44956786
0,5,131430419,131455436,5,132098994,132131132
0,14,31604116,31611217,14,31778812,31786815
1,14,77780000,77790000,14,78010000,78020000
0,5,152183753,152249552,5,152715796,152748414
0,14,49545283,49557900,14,50043637,50070368
0,5,34529372,34542689,5,34819065,34844926
1,5,158580000,158600000,5,158740000,158750000
0,14,56436019,56454121,14,56971713,57002547
0,14,36778849,36793808,14,37271619,37329055
0,5,110716694,110751467,5,111292643,111303947
0,5,5381790,5391605,5,5720832,5732595
0,14,78551293,78557426,14,78643417,78651662
0,5,159240362,159252415,5,159290669,159368246
0,14,87325803,87352722,14,87612749,87628098
0,5,130964804,130992003,5,131298195,131362849
1,5,5130000,5140000,5,5410000,5430000
0,5,81712899,81717102,5,82062546,82074183
0,5,16840223,16850282,5,18276261,18353374
1,14,20790000,20800000,14,21150000,21170000
0,5,40093818,40110887,5,40405988,40418695
0,14,57464453,57501808,14,57509968,57559439
0,14,89713286,89785146,14,89835736,89857427
0,14,22087356,22119787,14,22250151,22270305
0,5,74519683,74547893,5,74695514,74713648
0,14,66126248,66141693,14,66506620,66543247
0,14,42535042,42589270,14,42642645,42676147
0,14,81510539,81537616,14,81670632,81704533
1,5,177370000,177380000,5,178940000,178950000
0,14,32830740,32845271,14,33052526,33118103
0,5,112400154,112412624,5,112522388,112585836
0,14,68218373,68239612,14,68324145,68358379
0,14,46112107,46129561,14,46276233,46283526
0,14,40849246,40863741,14,40944772,40990782
0,14,90616082,90630843,14,90698701,90712132
0,14,61287104,61302669,14,61524166,61538334
0,14,49426437,49454139,14,50081650,50112234
0,14,60486528,60502465,14,60581962,60590207
1,14,77920000,77930000,14,78010000,78020000
0,14,68016417,68073808,14,68081194,68109816
0,14,71416410,71432165,14,71511992,71522217
0,14,88307164,88314857,14,88427431,88487676
1,5,118800000,118810000,5,119790000,119800000
0,14,86354010,86366385,14,86510919,86561939
0,14,97255319,97286883,14,98032517,98056152
0,14,45195503,45205180,14,45298631,45331419
1,14,106350000,106360000,14,106470000,106480000
1,5,169520000,169540000,5,169610000,169620000
0,5,79832547,79861331,5,80932220,80939003
0,5,138301014,138325306,5,138489902,138498571
0,14,56462169,56478179,14,57149873,57156888
1,14,104030000,104040000,14,104140000,104150000
0,5,123698624,123709055,5,123781600,123804014
0,5,71420717,71449303,5,71794473,71806816
0,5,17734631,17751033,5,19088270,19127347
0,14,39481509,39488042,14,39674888,39768392
0,14,29026665,29038932,14,29393226,29406280
1,14,81460000,81470000,14,81630000,81640000
0,5,127452570,127504394,5,128858615,128888124
0,14,42119786,42149803,14,42283040,42312603
0,14,53644969,53650496,14,54205894,54218543
0,5,76225455,76235440,5,76302786,76396753
0,14,37848827,37861360,14,38057107,38070002
1,14,50580000,50590000,14,50990000,51010000
1,5,172710000,172730000,5,173000000,173010000
0,5,115309294,115380610,5,116401393,116425146
1,14,90420000,90430000,14,90860000,90870000
0,14,29352081,29367571,14,29547314,29573611
0,14,33588767,33599066,14,33788334,33825502
0,5,157566589,157614114,5,157668882,157716613
1,14,106310000,106330000,14,106730000,106740000
0,5,96757349,96783298,5,97736902,97771257
0,5,175980510,176109579,5,176114178,176146588
0,14,22230308,22246101,14,22286119,22342160
1,14,35690000,35700000,14,35870000,35890000
0,5,133754603,133786283,5,134247822,134258055
1,5,158110000,158130000,5,158520000,158540000
0,14,86022623,86027194,14,86072390,86094192
0,5,7819904,7833567,5,7976119,7988386
1,14,106310000,106330000,14,106550000,106560000
0,14,39953237,39967614,14,40603034,40656949
0,14,26580965,26590644,14,27337827,27420525
0,5,160377981,160406043,5,161368672,161401829
0,14,96637609,96659565,14,96739523,96800694
0,5,62838957,62856256,5,64235255,64304163
1,5,670000,690000,5,900000,930000
0,14,39933797,39951500,14,40501173,40542663
1,14,36350000,36360000,14,36530000,36540000
0,5,56405707,56417284,5,56510920,56522704
1,14,90860000,90870000,14,91220000,91230000
0,5,135670687,135681318,5,135982241,135987186
0,14,50799599,50824684,14,50892392,50910375
0,14,73502210,73517825,14,73558781,73566238
0,14,66402898,66411049,14,66606756,66613617
0,14,50212839,50261328,14,50553128,50598955
0,14,28798918,28830685,14,28909756,28921313
0,5,36222115,36256816,5,37238993,37259234
0,14,61622913,61686750,14,61999936,62081795
0,5,104778003,104786906,5,105039902,105049905
0,5,13229529,13239920,5,13598917,13610878
0,5,50198608,50236707,5,51273511,51283550
0,14,43163311,43174896,14,43409253,43425170
0,5,164368670,164411247,5,165440335,165467372
0,5,105039902,105049905,5,105311537,105322568
0,5,26800162,26815226,5,27444284,27484835
0,5,97042117,97053060,5,97439198,97447505
0,5,5132381,5182398,5,6174669,6184204
0,5,917525,1042205,5,1084179,1112988
0,5,159050786,159063053,5,159252988,159264835
0,5,76887610,76898709,5,77033646,77046645
0,5,27887613,27899750,5,28028869,28073365
0,14,59304425,59359352,14,59373595,59388056
0,14,32762097,32783108,14,32922047,32950712
0,14,52238219,52255666,14,52777280,52786601
0,5,144821913,144861205,5,145143724,145153455
1,14,71100000,71110000,14,71270000,71290000
0,14,95695122,95703497,14,96096322,96103699
0,5,15252191,15265608,5,15359822,15390455
0,14,97813659,97828084,14,98284493,98296818
0,5,161727007,161734180,5,162011545,162048023
0,5,64307163,64409387,5,65293320,65303855
0,14,72703778,72741613,14,72904541,72965459
0,14,52135936,52144545,14,52173492,52191279
0,14,86786513,86793802,14,86862877,86874182
0,14,66084306,66097987,14,66152412,66190283
0,14,26692936,26712667,14,26770895,26781196
0,14,29263120,29272871,14,29352081,29367571
0,5,9168224,9176249,5,10224885,10259142
0,5,85903325,85917338,5,86461927,86468220
1,5,139730000,139750000,5,140010000,140020000
0,14,29263120,29272871,14,29547314,29573611
0,14,23232062,23266618,14,23729435,23746186
0,14,21009576,21040163,14,21506193,21510678
0,14,38844664,38871413,14,38907293,38915440
0,14,85043822,85058949,14,85256236,85263765
0,14,70506738,70575767,14,70685342,70705568
0,14,92710938,92736109,14,92941940,92967369
1,14,90860000,90870000,14,91160000,91170000
0,5,82980951,82997263,5,83073486,83078679
0,14,74701037,74734027,14,74920151,74932746
0,5,176552260,176565443,5,177949069,177969810
1,14,23790000,23800000,14,24020000,24030000
0,14,95878001,96008160,14,96331338,96341216
0,14,36700127,36726333,14,37096309,37102936
0,5,173268778,173274531,5,173545020,173574544
0,5,171303279,171310780,5,171572112,171580797
0,14,65307737,65362458,14,65412050,65462383
0,14,57816814,57884399,14,58332267,58366317
0,14,98992862,99008537,14,99291419,99303042
0,14,97289210,97301127,14,97396777,97420747
0,14,21915176,21953668,14,22076665,22084762
0,14,78603329,78640184,14,78778889,78818623
0,14,80453555,80479298,14,80549123,80558444
0,5,124787696,124794307,5,125024274,125068036
1,14,24800000,24810000,14,24900000,24910000
0,14,83455911,83478194,14,83739444,83751866
1,14,88410000,88420000,14,88630000,88650000
0,5,20199587,20207726,5,20424557,20447044
0,5,27823941,27837826,5,27974947,28002427
0,14,81265115,81274866,14,81323320,81339642
0,14,95721815,95739246,14,96114807,96122204
0,14,43708062,43723444,14,43804911,43810788
0,5,124365343,124393477,5,124455443,124470912
1,14,88470000,88490000,14,88850000,88860000
0,14,66103218,66122145,14,66389788,66400107
0,14,38174616,38183067,14,38469881,38479438
0,5,118857630,118885794,5,119145136,119164860
0,14,34766415,34813079,14,34954258,34975775
0,5,130211437,130228552,5,130335302,130342981
0,14,48690720,48704253,14,48813274,48831870
0,5,162313759,162326372,5,162479932,162488831
0,14,44792627,44804510,14,44888708,44898775
0,14,81063899,81073430,14,81436189,81466390
0,5,160677370,160711279,5,160828320,160853277
0,5,120959584,120982960,5,121243530,121259797
0,5,116133877,116169702,5,116462015,116500460
0,14,28347804,28361433,14,28483889,28504186
0,5,13726052,13765342,5,13909429,13925352
0,14,42096423,42104136,14,42824512,42855415
0,5,120240491,120256086,5,120486178,120547151
0,14,44354113,44385686,14,44506384,44540893
1,5,57790000,57800000,5,58140000,58150000
0,14,47462519,47486230,14,47539572,47560775
0,14,82430490,82498584,14,82817362,82836152
0,5,121507030,121517429,5,121583824,121602512
0,14,54784627,54842636,14,55481782,55527280
0,14,95654698,95685573,14,95740553,95837068
1,14,23240000,23250000,14,23310000,23330000
0,14,33052526,33118103,14,33251229,33258850
0,14,86172447,86191122,14,86882078,86896075
0,5,144516557,144533242,5,144716929,144735887
0,5,79632657,79651511,5,79895128,79909059
0,14,28839287,28850098,14,29121286,29128749
1,14,105820000,105840000,14,105950000,105960000
0,5,154006240,154037855,5,154081734,154120183
0,14,71627597,71643940,14,72017491,72024278
0,5,19129497,19163411,5,19323905,19348673
0,14,79637950,79647127,14,80201571,80256351
0,5,119015327,119021424,5,119643777,119659623
0,5,44362223,44407697,5,45452745,45474396
0,5,28678561,28716304,5,28849138,28865817
1,5,157500000,157510000,5,158520000,158540000
0,14,78825339,78835276,14,79178809,79190046
0,14,51169254,51261756,14,51378930,51405506
0,14,32124123,32134544,14,32449849,32457088
0,5,104420009,104426384,5,104603583,104610044
0,5,38912775,38942428,5,39212120,39267100
0,5,18679564,18707893,5,18998732,19015129
0,5,61969717,61989991,5,62120618,62129007
0,14,65117393,65125542,14,65964141,65980899
0,14,80143841,80160117,14,80768405,80779660
1,5,111500000,111510000,5,111750000,111760000
1,14,23790000,23800000,14,23930000,23950000
0,14,38399443,38412404,14,38766367,38777402
0,14,65003921,65048597,14,65117393,65125542
0,14,72703778,72741613,14,73165572,73187060
0,14,41925808,41941658,14,42096423,42104136
0,14,57946719,57981235,14,58244237,58255836
1,14,66970000,66980000,14,67820000,67830000
0,5,102582627,102636236,5,102687249,102695992
0,14,21246841,21258992,14,21467623,21496501
0,14,102959524,102997491,14,103171062,103213928
0,14,46054711,46059198,14,46800453,46822612
1,14,32540000,32550000,14,32670000,32680000
1,14,61760000,61770000,14,62290000,62310000
0,5,51368697,51412414,5,51528845,51542582
0,14,29444578,29462813,14,29547314,29573611
0,14,44608779,44635210,14,44916785,44928856
0,5,88419125,88430423,5,88605317,88616302
0,14,49277229,49296447,14,49316253,49338869
0,14,54146813,54199701,14,54377296,54402684
0,5,106963314,106992976,5,107094764,107103587
0,5,128445219,128483380,5,128788830,128805807
0,5,141286911,141356482,5,141595820,141609171
0,5,105992102,106002813,5,106054031,106061628
1,5,135220000,135230000,5,135410000,135420000
0,14,65812830,65859670,14,65964141,65980899
0,14,84297669,84311920,14,84442941,84478891
1,5,39710000,39720000,5,40680000,40700000
1,14,81420000,81430000,14,81630000,81640000
0,14,48253780,48267101,14,48606298,48625865
0,5,85236762,85242001,5,85535336,85548861
0,5,154205384,154214635,5,154291459,154302078
0,5,163461822,163485115,5,163809499,163822114
0,14,32139772,32165506,14,32687167,32707474
0,5,97224997,97230914,5,97280152,97294169
0,14,38031705,38049495,14,38334372,38388701
0,14,22453319,22477820,14,22526349,22572707
0,5,152377242,152385123,5,152841380,152882779
1,5,110490000,110500000,5,110610000,110620000
0,14,99125836,99140770,14,99207648,99217341
0,14,54714281,54741483,14,55149132,55197998
0,14,49884770,49889641,14,50119958,50136177
0,5,171812134,171822756,5,172111499,172129479
1,14,23590000,23600000,14,23650000,23660000
0,14,41277661,41286020,14,42119786,42149803
0,14,79963947,79973420,14,80165155,80178260
0,14,44846667,44885820,14,45298631,45331419
0,5,120256596,120290316,5,120460273,120472034
0,14,50892392,50910375,14,51102314,51117015
0,14,20710565,20725296,14,21197709,21221520
0,14,29162918,29184260,14,29502884,29541522
0,14,103641751,103662022,14,103797119,103803176
0,5,66390578,66406439,5,66864501,66887481
0,5,122831664,122840663,5,123332686,123355691
0,14,26505756,26519191,14,26891012,26899621
0,14,83656241,83687713,14,83754039,83773613
0,14,21246841,21258992,14,21787677,21813323
0,14,43916008,43927413,14,44454423,44468933
0,5,87659221,87678397,5,87946559,87961299
0,14,27078771,27088234,14,27191614,27209727
0,14,70685342,70705568,14,70927273,70935924
0,14,31693075,31703594,14,31972634,32035499
0,14,60697359,60804689,14,60812019,60835383
0,5,128078016,128091727,5,129526421,129540906
0,14,32251723,32263792,14,32708695,32740170
0,14,20710565,20725296,14,20743169,20833506
0,5,19787778,19830236,5,19999429,20009236
0,14,50720796,50734131,14,51102314,51117015
0,14,40006261,40017722,14,40130516,40146441
0,14,41909962,41918439,14,42096423,42104136
0,14,58405652,58414893,14,58752163,58786072
0,5,7943654,7961308,5,8592927,8609895
1,14,97050000,97060000,14,97200000,97210000
0,14,77095898,77137054,14,77305130,77316363
0,14,44148000,44161809,14,44417994,44437732
0,14,47585995,47603059,14,47767146,47774337
0,14,42592745,42599224,14,43295227,43302930
0,5,3156634,3164575,5,3298591,3315057
