label,chr1,x1,x2,chr2,y1,y2
1,7,73020000,73030000,7,73140000,73160000
0,4,66450615,66474234,4,66609995,66653194
0,11,103649895,103692758,11,104192180,104224631
1,11,120375000,120400000,11,120800000,120825000
0,11,55327618,55352531,11,55673328,55685491
0,11,29919890,30022165,11,30426876,30483716
1,11,71925000,71950000,11,72275000,72300000
1,8,17450000,17475000,8,17750000,17775000
0,8,14640226,14668415,8,15223278,15248684
0,11,97378606,97397209,11,97398634,97496280
0,11,80513414,80731708,11,80981550,81021163
0,11,104742290,104790416,11,104857640,104881772
0,8,137324637,137410114,8,137573723,137801100
0,11,40224426,40260764,11,40417870,40493567
0,8,56629425,57052752,8,57483890,57542655
0,11,24119700,24138109,11,24206606,24282551
0,8,61243267,61365854,8,61368526,61509785
0,7,71698093,71840575,7,71858219,71923639
0,8,42216429,42414661,8,42586945,42646372
0,11,40605575,40655638,11,41118656,41194397
0,7,103714514,103855412,7,103857431,103950318
0,4,82999268,83040741,4,83176553,83236605
0,8,38886251,38966400,8,38997935,39056489
0,7,12932411,12988870,7,13128597,13168507
0,11,131593809,131658197,11,131665617,131689123
1,11,122750000,122775000,11,122875000,122900000
1,11,43900000,43925000,11,44050000,44075000
0,11,27848388,28042093,11,28328167,28459563
0,11,112629009,112803981,11,112855215,112915186
1,11,74840000,74860000,11,74910000,74920000
0,11,133336816,133357926,11,133548699,133566460
0,8,109402759,109552929,8,109843003,109942844
0,7,73768036,73789165,7,74464301,74503230
0,8,89466175,89496848,8,89753460,89770821
0,11,55949190,55963463,11,56258018,56312454
1,8,100875000,100900000,8,101125000,101175000
0,7,103200596,103372470,7,103448103,103473163
0,11,96919218,96943803,11,96944957,97023502
0,11,18594824,18729151,11,18731462,18841078
0,8,92164371,92194550,8,92853194,92964250
0,11,110916265,110979730,11,111052025,111085803
0,11,80513414,80731708,11,81031729,81072087
0,4,110158289,110311974,4,110414108,110434337
1,11,57100000,57125000,11,57250000,57300000
0,11,97504779,97528650,11,97893690,97964583
0,4,100851169,100879984,4,100950288,101030102
0,7,12403229,12456663,7,12521330,12851888
0,11,115165490,115225479,11,115726097,115758328
0,11,56364772,56416867,11,56746625,56802440
0,11,38056293,38092873,11,38417384,38515961
0,11,91458579,91530294,11,91553860,91703756
0,11,110746768,110895191,11,111052025,111085803
0,11,87365942,87385350,11,87953960,88239044
0,8,16069142,16093001,8,16674175,16707618
1,7,37200000,37275000,7,37875000,37900000
0,11,55692243,55757999,11,55886967,55933824
0,7,15521127,15551994,7,15808166,15851250
0,11,49948665,49979790,11,50005755,50034641
1,8,81525000,81550000,8,81875000,81900000
0,11,121051549,121148839,11,121368705,121482539
0,11,55455548,55509025,11,56060974,56088499
1,8,143900000,143925000,8,144125000,144150000
0,8,83922181,83940166,8,84196044,84251363
1,7,25300000,25325000,7,25600000,25625000
1,8,119750000,119775000,8,119925000,119950000
0,11,133091998,133110795,11,133133351,133175164
1,8,25025000,25050000,8,25125000,25150000
0,4,181665336,181705058,4,181927957,181943076
0,11,90656875,90680334,11,90836192,90917095
0,8,84886766,84943512,8,85281234,85348836
1,7,106825000,106850000,7,107350000,107400000
0,11,89909997,90005998,11,90491571,90510680
0,11,38693824,38715591,11,38806456,38819747
0,4,137836877,137870090,4,138035775,138067761
1,11,112090000,112100000,11,112140000,112150000
0,11,90738765,90790182,11,90948030,90960105
0,11,38138976,38167815,11,38192560,38217849
0,11,114916227,114958638,11,114963946,115126671
1,8,27475000,27500000,8,27575000,27600000
0,11,96509559,96534478,11,96687799,96750392
1,8,30075000,30100000,8,30400000,30425000
0,11,97221890,97276062,11,97504779,97528650
0,7,82946467,82962686,7,83641999,83665824
0,8,53720432,53784862,8,54010698,54155601
0,7,13469233,13580646,7,13683599,13711916
1,8,57150000,57175000,8,57350000,57400000
0,11,113507917,113522782,11,113876361,113958555
0,8,77245648,77290331,8,77355814,77381069
0,11,116058797,116177679,11,116269706,116298127
0,7,82431566,82467765,7,82543920,82566141
0,11,43780006,43990807,11,44195410,44251968
0,7,9798672,9848182,7,10273504,10308458
0,8,51197830,51270879,8,51473964,51530200
0,11,113108522,113183334,11,113190807,113372498
0,11,55886967,55933824,11,56258018,56312454
0,8,55568378,55690686,8,55796369,55819364
1,8,101250000,101275000,8,101550000,101600000
0,8,57606359,57639318,8,57861455,57984418
0,11,62941735,62960792,11,63081154,63096403
1,4,47700000,47725000,4,47825000,47850000
0,4,32440391,32506040,4,32787550,32812919
0,4,74498694,74614793,4,74815706,74855488
0,8,142652160,142754329,8,142824532,143120596
0,8,87485764,87589537,8,87664096,87680639
0,11,127756877,127817582,11,128012334,128052784
0,4,91439278,91516926,4,91563163,91596052
1,11,124525000,124550000,11,124625000,124650000
0,11,39031379,39053576,11,39194075,39284371
0,11,123744333,123768092,11,123803949,123818090
0,11,26489456,26513563,11,26516017,26801751
0,8,106328391,106354819,8,106777256,106803639
0,8,114513426,114572397,8,114579344,114611883
0,8,50162783,50242666,8,50400434,50425315
0,11,38598252,38620347,11,38766388,38781559
0,8,106972192,106995385,8,107247419,107317186
0,8,92459603,92529652,8,93011702,93105860
0,8,89704595,89746126,8,90018613,90119909
0,7,124940197,124973271,7,125189705,125242306
0,11,90795173,90834746,11,90948030,90960105
0,11,115384057,115475563,11,115569872,115639823
0,8,90395131,90478761,8,90618210,90676270
0,8,60102971,60198189,8,60403501,60421604
0,8,69141131,69208983,8,69635331,69657940
0,11,132154229,132197835,11,132347291,132367272
0,4,46263750,46288299,4,46531343,46553146
0,4,27533743,27560680,4,27760622,27820950
0,8,50873011,50892266,8,51473964,51530200
0,8,49997039,50044094,8,50355520,50393219
0,11,1218564,1360780,11,1369876,1455990
1,8,119750000,119775000,8,120425000,120450000
0,7,119969289,119987840,7,120223359,120244724
0,11,20941902,20999870,11,21114586,21206619
0,8,137412760,137570490,8,137929720,137950999
0,11,88242498,88303508,11,88396494,88460380
0,4,36275707,36293738,4,36441062,36461635
0,11,21868650,22028771,11,22479196,22512883
0,8,86820576,86868033,8,86919856,87432900
1,11,64610000,64620000,11,64660000,64670000
0,8,88961544,88980397,8,89283413,89353038
0,4,72564384,72614888,4,72686230,72712019
0,11,131840286,131860093,11,132258067,132282666
0,11,81075789,81103000,11,81147946,81163181
0,11,110916265,110979730,11,111086947,111115706
0,11,89909997,90005998,11,90254186,90305384
0,11,109352121,109367074,11,109506430,109601738
0,11,55173612,55196325,11,55291433,55321890
0,8,115390182,115479626,8,116072858,116179179
0,8,89099201,89159165,8,89283413,89353038
0,7,31753730,31876667,7,31914102,31997360
1,11,109800000,109825000,11,109950000,109975000
0,7,119654859,119674018,7,119969289,119987840
0,4,42813491,42825888,4,42987801,43007325
1,11,118050000,118075000,11,118225000,118275000
0,4,147761904,147848454,4,148125584,148162823
1,7,128975000,129010000,7,129100000,129125000
0,11,131111289,131121972,11,131840286,131860093
0,11,110669973,110688336,11,111171127,111339128
0,11,133133351,133175164,11,133514198,133547152
0,7,71045772,71103046,7,72091452,72109685
0,4,131996092,132021699,4,132368572,132393421
0,7,117915368,117981969,7,118137370,118262186
0,7,15941381,16011970,7,16085599,16176295
0,8,104513409,104539744,8,104897394,104936106
1,11,46925000,46975000,11,47150000,47200000
0,8,115762158,115775943,8,116039529,116051736
1,8,128745000,128760000,8,128800000,128810000
0,4,153073664,153178389,4,153227607,153392962
0,7,39471864,39520486,7,39829925,39901303
0,8,3696376,3801234,8,4076695,4157299
0,11,43221824,43351348,11,43410888,43551848
0,11,128053996,128091568,11,128414650,128436729
0,11,132594956,132606361,11,132995361,133013928
0,8,107998071,108060089,8,108211334,108307731
0,8,88185615,88225869,8,88358159,88382120
0,8,104897394,104936106,8,105213748,105292961
1,7,100175000,100200000,7,100425000,100450000
1,8,133875000,133900000,8,134450000,134475000
0,7,120780116,121277190,7,121753241,121817952
0,8,78356654,78385033,8,78651210,78683666
0,11,29919890,30022165,11,30025961,30280400
0,7,8784875,8797910,7,8970343,9007403
0,11,133371660,133390535,11,133583573,133633014
1,11,900000,925000,11,1025000,1050000
0,8,12788256,12812437,8,13388686,13418119
0,4,130512358,130610678,4,131220225,131293386
0,7,69218825,69234026,7,69480930,69493767
1,7,45025000,45050000,7,45150000,45200000
1,11,59520000,59530000,11,59570000,59580000
0,7,17841506,17900269,7,18054024,18291954
1,4,83975000,84000000,4,84175000,84200000
1,11,69500000,69525000,11,70025000,70050000
1,7,36500000,36550000,7,37200000,37275000
0,8,71489938,71545893,8,71709063,71775294
1,11,8700000,8725000,11,8975000,9000000
0,11,131775335,131827090,11,131840286,131860093
0,7,132569057,132638592,7,132703633,132763935
0,11,98317516,98335389,11,98903564,98955347
0,11,84929490,84943419,11,85469840,85507871
0,11,127700150,127727955,11,128146975,128240889
0,11,81075789,81103000,11,81174428,81232655
0,7,14220429,14282853,7,14548964,14575207
0,11,134724770,134754620,11,134764808,134823973
1,8,70575000,70600000,8,70825000,70875000
0,11,40605575,40655638,11,40728421,40774174
0,7,90185787,90287943,7,90362613,90393166
0,8,115819666,115871577,8,116411955,116448491
0,11,110916265,110979730,11,111384947,111494317
0,7,8970343,9007403,7,9293796,9314651
0,11,16570420,16598117,11,16710244,16738281
0,11,23917434,23936313,11,24089083,24112856
1,7,22575000,22610000,7,22760000,22770000
0,7,96796276,96875063,7,96991332,97067966
0,4,14831214,14935081,4,15606111,15624868
0,11,18594824,18729151,11,18984742,19006601
0,8,4367538,4486202,8,4575871,4666216
0,11,42531010,42587304,11,42706794,42740173
0,8,49940091,49995544,8,49997039,50044094
0,7,93582550,93820679,7,94272796,94318382
0,11,108897953,108923254,11,109248424,109260425
0,11,38783249,38798864,11,38967404,39029116
0,11,87407827,87614586,11,87621599,87650494
0,11,13673888,13824199,11,13832915,14069636
0,4,92252879,92285586,4,92958751,92978884
1,7,129700000,129725000,7,130400000,130425000
0,11,38598252,38620347,11,38806456,38819747
0,8,111324551,111338588,8,111985589,112000574
0,7,68854192,68887880,7,69480930,69493767
0,7,77058803,77100910,7,77383767,77393839
0,11,107702656,107747428,11,107933565,107951460
0,11,50692928,50727567,11,51239591,51325995
0,7,31132397,31250673,7,31632180,31747857
0,8,35984585,36013299,8,36304690,36340690
0,11,58494773,58533569,11,58536846,58626783
0,7,33036867,33076746,7,33301020,33336415
1,11,72175000,72200000,11,72375000,72400000
0,7,114583267,114635132,7,114925017,114950856
0,11,132770494,132968411,11,133548699,133566460
0,11,97315666,97372802,11,97398634,97496280
0,11,20725839,20743236,11,20924738,20938849
1,11,130075000,130100000,11,130275000,130325000
0,11,109248424,109260425,11,109506430,109601738
0,11,108858548,108895825,11,109461492,109483132
0,11,102850678,102872176,11,102882882,102937548
0,11,131250734,131469700,11,131726621,131770361
0,11,31020220,31082121,11,31493903,31559871
0,11,97798327,97856370,11,98016081,98059972
1,4,110625000,110650000,4,110725000,110750000
1,7,94100000,94125000,7,94275000,94300000
0,11,98016081,98059972,11,98089168,98219976
1,8,101125000,101175000,8,101550000,101600000
0,11,131775335,131827090,11,132154229,132197835
0,4,105969826,106023596,4,106085171,106131272
0,11,18365360,18383927,11,18731462,18841078
0,8,47447329,47535100,8,47752484,47773163
0,11,91805911,91837188,11,92453341,92513148
0,11,102949680,102992657,11,103453948,103579384
0,11,18086165,18301001,11,18388337,18508092
0,7,132505851,132567229,7,133012069,133229627
0,8,33840316,33876295,8,33924264,34014280
0,11,127204359,127296656,11,127588958,127619893
0,7,93889781,93936328,7,94105490,94203964
0,8,105899070,105915985,8,106047565,106119040
0,11,111137194,111168239,11,111770743,111973310
0,7,17556702,17833837,7,17963246,18044656
0,4,107148821,107197590,4,107277049,107304545
